x,y,width,height,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.46,0.54,0.67,0.79,black,140.0,interpolate,1,200,200,white,draw_ellipse,705.png
0.53,0.55,0.1,0.44,black,130.0,interpolate,3,200,200,white,draw_ellipse,706.png
0.53,0.46,0.21,0.33,black,100.0,interpolate,2,200,200,white,draw_ellipse,707.png
0.53,0.5,0.33,0.33,black,30.0,interpolate,3,200,200,white,draw_ellipse,708.png
0.45,0.5,0.56,0.9,black,170.0,interpolate,2,200,200,white,draw_ellipse,709.png
0.46,0.52,0.33,0.79,black,140.0,interpolate,3,200,200,white,draw_ellipse,710.png
0.5,0.52,0.9,0.21,black,40.0,interpolate,3,200,200,white,draw_ellipse,711.png
0.48,0.49,0.21,0.9,black,90.0,interpolate,1,200,200,white,draw_ellipse,712.png
0.47,0.46,0.9,0.56,black,60.0,interpolate,2,200,200,white,draw_ellipse,713.png
0.54,0.54,0.67,0.56,black,160.0,interpolate,3,200,200,white,draw_ellipse,714.png
0.55,0.46,0.21,0.9,black,50.0,interpolate,1,200,200,white,draw_ellipse,715.png
0.55,0.53,0.67,0.9,black,70.0,interpolate,2,200,200,white,draw_ellipse,716.png
0.5,0.46,0.44,0.44,black,100.0,interpolate,1,200,200,white,draw_ellipse,717.png
0.55,0.45,0.33,0.21,black,100.0,interpolate,3,200,200,white,draw_ellipse,718.png
0.54,0.54,0.21,0.56,black,70.0,interpolate,3,200,200,white,draw_ellipse,719.png
0.54,0.45,0.9,0.21,black,130.0,interpolate,1,200,200,white,draw_ellipse,720.png
0.46,0.54,0.33,0.33,black,130.0,interpolate,1,200,200,white,draw_ellipse,721.png
0.55,0.52,0.79,0.33,black,0.0,interpolate,2,200,200,white,draw_ellipse,722.png
0.52,0.51,0.67,0.67,black,50.0,interpolate,2,200,200,white,draw_ellipse,723.png
0.51,0.53,0.21,0.67,black,110.0,interpolate,2,200,200,white,draw_ellipse,724.png
0.53,0.47,0.33,0.56,black,70.0,interpolate,3,200,200,white,draw_ellipse,725.png
0.45,0.54,0.1,0.67,black,110.0,interpolate,2,200,200,white,draw_ellipse,726.png
0.45,0.54,0.67,0.67,black,80.0,interpolate,3,200,200,white,draw_ellipse,727.png
0.48,0.52,0.79,0.9,black,80.0,interpolate,3,200,200,white,draw_ellipse,728.png
0.53,0.5,0.67,0.1,black,60.0,interpolate,1,200,200,white,draw_ellipse,729.png
0.49,0.51,0.67,0.33,black,10.0,interpolate,1,200,200,white,draw_ellipse,730.png
0.5,0.53,0.33,0.56,black,60.0,interpolate,1,200,200,white,draw_ellipse,731.png
0.47,0.46,0.1,0.1,black,110.0,interpolate,3,200,200,white,draw_ellipse,732.png
0.51,0.52,0.56,0.1,black,90.0,interpolate,2,200,200,white,draw_ellipse,733.png
0.48,0.51,0.79,0.56,black,160.0,interpolate,3,200,200,white,draw_ellipse,734.png
0.55,0.46,0.44,0.33,black,80.0,interpolate,2,200,200,white,draw_ellipse,735.png
0.54,0.55,0.1,0.1,black,140.0,interpolate,1,200,200,white,draw_ellipse,736.png
0.49,0.54,0.79,0.1,black,100.0,interpolate,3,200,200,white,draw_ellipse,737.png
0.48,0.54,0.9,0.1,black,20.0,interpolate,1,200,200,white,draw_ellipse,738.png
0.55,0.48,0.1,0.33,black,90.0,interpolate,1,200,200,white,draw_ellipse,739.png
0.47,0.48,0.21,0.21,black,50.0,interpolate,2,200,200,white,draw_ellipse,740.png
0.46,0.53,0.1,0.21,black,0.0,interpolate,2,200,200,white,draw_ellipse,741.png
0.45,0.45,0.67,0.33,black,110.0,interpolate,3,200,200,white,draw_ellipse,742.png
0.45,0.54,0.33,0.21,black,80.0,interpolate,3,200,200,white,draw_ellipse,743.png
0.48,0.53,0.79,0.79,black,110.0,interpolate,1,200,200,white,draw_ellipse,744.png
0.52,0.49,0.44,0.44,black,80.0,interpolate,1,200,200,white,draw_ellipse,745.png
0.53,0.49,0.44,0.79,black,50.0,interpolate,1,200,200,white,draw_ellipse,746.png
0.48,0.53,0.67,0.56,black,20.0,interpolate,2,200,200,white,draw_ellipse,747.png
0.47,0.46,0.1,0.9,black,80.0,interpolate,1,200,200,white,draw_ellipse,748.png
0.51,0.55,0.56,0.9,black,10.0,interpolate,3,200,200,white,draw_ellipse,749.png
0.48,0.53,0.21,0.33,black,80.0,interpolate,1,200,200,white,draw_ellipse,750.png
0.45,0.49,0.79,0.79,black,50.0,interpolate,2,200,200,white,draw_ellipse,751.png
0.54,0.5,0.56,0.33,black,50.0,interpolate,2,200,200,white,draw_ellipse,752.png
0.48,0.51,0.79,0.33,black,170.0,interpolate,1,200,200,white,draw_ellipse,753.png
0.54,0.52,0.33,0.44,black,120.0,interpolate,2,200,200,white,draw_ellipse,754.png
0.45,0.51,0.1,0.21,black,90.0,interpolate,1,200,200,white,draw_ellipse,755.png
0.53,0.45,0.33,0.33,black,50.0,interpolate,1,200,200,white,draw_ellipse,756.png
0.53,0.49,0.1,0.21,black,20.0,interpolate,2,200,200,white,draw_ellipse,757.png
0.49,0.53,0.9,0.44,black,60.0,interpolate,1,200,200,white,draw_ellipse,758.png
0.53,0.53,0.21,0.56,black,110.0,interpolate,2,200,200,white,draw_ellipse,759.png
0.47,0.48,0.67,0.56,black,20.0,interpolate,3,200,200,white,draw_ellipse,760.png
0.46,0.49,0.1,0.44,black,100.0,interpolate,1,200,200,white,draw_ellipse,761.png
0.49,0.53,0.33,0.33,black,90.0,interpolate,3,200,200,white,draw_ellipse,762.png
0.55,0.51,0.33,0.79,black,0.0,interpolate,3,200,200,white,draw_ellipse,763.png
0.55,0.5,0.79,0.67,black,30.0,interpolate,1,200,200,white,draw_ellipse,764.png
0.52,0.53,0.21,0.9,black,0.0,interpolate,2,200,200,white,draw_ellipse,765.png
0.54,0.48,0.67,0.1,black,120.0,interpolate,3,200,200,white,draw_ellipse,766.png
0.49,0.45,0.44,0.67,black,110.0,interpolate,2,200,200,white,draw_ellipse,767.png
0.51,0.49,0.44,0.1,black,100.0,interpolate,3,200,200,white,draw_ellipse,768.png
0.52,0.52,0.1,0.33,black,70.0,interpolate,2,200,200,white,draw_ellipse,769.png
0.48,0.45,0.56,0.9,black,50.0,interpolate,2,200,200,white,draw_ellipse,770.png
0.49,0.53,0.9,0.56,black,20.0,interpolate,2,200,200,white,draw_ellipse,771.png
0.51,0.54,0.56,0.1,black,120.0,interpolate,2,200,200,white,draw_ellipse,772.png
0.52,0.52,0.67,0.56,black,40.0,interpolate,2,200,200,white,draw_ellipse,773.png
0.49,0.5,0.21,0.21,black,150.0,interpolate,1,200,200,white,draw_ellipse,774.png
0.52,0.45,0.67,0.33,black,110.0,interpolate,3,200,200,white,draw_ellipse,775.png
0.46,0.55,0.33,0.33,black,0.0,interpolate,1,200,200,white,draw_ellipse,776.png
0.49,0.45,0.1,0.79,black,110.0,interpolate,1,200,200,white,draw_ellipse,777.png
0.53,0.52,0.56,0.33,black,30.0,interpolate,3,200,200,white,draw_ellipse,778.png
0.47,0.52,0.44,0.9,black,30.0,interpolate,2,200,200,white,draw_ellipse,779.png
0.51,0.51,0.33,0.1,black,110.0,interpolate,1,200,200,white,draw_ellipse,780.png
0.52,0.51,0.9,0.33,black,0.0,interpolate,3,200,200,white,draw_ellipse,781.png
0.45,0.45,0.56,0.1,black,100.0,interpolate,1,200,200,white,draw_ellipse,782.png
0.49,0.46,0.9,0.44,black,0.0,interpolate,1,200,200,white,draw_ellipse,783.png
0.5,0.55,0.9,0.1,black,100.0,interpolate,3,200,200,white,draw_ellipse,784.png
0.47,0.5,0.44,0.56,black,70.0,interpolate,1,200,200,white,draw_ellipse,785.png
0.45,0.53,0.33,0.1,black,20.0,interpolate,1,200,200,white,draw_ellipse,786.png
0.55,0.52,0.33,0.21,black,100.0,interpolate,2,200,200,white,draw_ellipse,787.png
0.46,0.5,0.9,0.79,black,120.0,interpolate,3,200,200,white,draw_ellipse,788.png
0.54,0.46,0.33,0.67,black,30.0,interpolate,3,200,200,white,draw_ellipse,789.png
0.55,0.55,0.67,0.56,black,60.0,interpolate,3,200,200,white,draw_ellipse,790.png
0.49,0.46,0.79,0.67,black,130.0,interpolate,3,200,200,white,draw_ellipse,791.png
0.47,0.51,0.9,0.56,black,40.0,interpolate,1,200,200,white,draw_ellipse,792.png
0.54,0.53,0.67,0.21,black,50.0,interpolate,3,200,200,white,draw_ellipse,793.png
0.45,0.5,0.79,0.56,black,140.0,interpolate,1,200,200,white,draw_ellipse,794.png
0.45,0.46,0.79,0.67,black,20.0,interpolate,3,200,200,white,draw_ellipse,795.png
0.55,0.55,0.33,0.67,black,70.0,interpolate,1,200,200,white,draw_ellipse,796.png
0.5,0.51,0.56,0.9,black,50.0,interpolate,2,200,200,white,draw_ellipse,797.png
0.47,0.55,0.56,0.21,black,100.0,interpolate,2,200,200,white,draw_ellipse,798.png
0.52,0.45,0.79,0.9,black,130.0,interpolate,3,200,200,white,draw_ellipse,799.png
0.45,0.53,0.44,0.44,black,170.0,interpolate,3,200,200,white,draw_ellipse,800.png
0.54,0.46,0.1,0.21,black,70.0,interpolate,1,200,200,white,draw_ellipse,801.png
0.52,0.53,0.56,0.79,black,120.0,interpolate,3,200,200,white,draw_ellipse,802.png
0.45,0.47,0.9,0.44,black,60.0,interpolate,3,200,200,white,draw_ellipse,803.png
0.45,0.55,0.1,0.67,black,30.0,interpolate,2,200,200,white,draw_ellipse,804.png
0.5,0.55,0.79,0.9,black,80.0,interpolate,2,200,200,white,draw_ellipse,805.png
0.49,0.5,0.33,0.56,black,0.0,interpolate,3,200,200,white,draw_ellipse,806.png
0.45,0.51,0.1,0.1,black,170.0,interpolate,3,200,200,white,draw_ellipse,807.png
0.51,0.51,0.21,0.33,black,140.0,interpolate,1,200,200,white,draw_ellipse,808.png
0.46,0.52,0.67,0.67,black,170.0,interpolate,3,200,200,white,draw_ellipse,809.png
0.45,0.52,0.21,0.79,black,130.0,interpolate,2,200,200,white,draw_ellipse,810.png
0.46,0.46,0.33,0.9,black,170.0,interpolate,2,200,200,white,draw_ellipse,811.png
0.48,0.45,0.9,0.9,black,150.0,interpolate,2,200,200,white,draw_ellipse,812.png
0.46,0.54,0.44,0.79,black,140.0,interpolate,1,200,200,white,draw_ellipse,813.png
0.54,0.47,0.67,0.1,black,150.0,interpolate,1,200,200,white,draw_ellipse,814.png
0.52,0.47,0.67,0.44,black,110.0,interpolate,2,200,200,white,draw_ellipse,815.png
0.46,0.46,0.67,0.1,black,80.0,interpolate,2,200,200,white,draw_ellipse,816.png
0.48,0.55,0.33,0.1,black,10.0,interpolate,3,200,200,white,draw_ellipse,817.png
0.46,0.5,0.9,0.21,black,70.0,interpolate,3,200,200,white,draw_ellipse,818.png
0.49,0.49,0.44,0.44,black,10.0,interpolate,1,200,200,white,draw_ellipse,819.png
0.45,0.52,0.44,0.33,black,20.0,interpolate,2,200,200,white,draw_ellipse,820.png
0.45,0.45,0.21,0.44,black,10.0,interpolate,3,200,200,white,draw_ellipse,821.png
0.52,0.47,0.33,0.56,black,160.0,interpolate,1,200,200,white,draw_ellipse,822.png
0.51,0.54,0.1,0.1,black,120.0,interpolate,3,200,200,white,draw_ellipse,823.png
0.51,0.5,0.33,0.56,black,170.0,interpolate,2,200,200,white,draw_ellipse,824.png
0.53,0.54,0.44,0.33,black,50.0,interpolate,3,200,200,white,draw_ellipse,825.png
0.52,0.51,0.79,0.56,black,150.0,interpolate,1,200,200,white,draw_ellipse,826.png
0.51,0.5,0.44,0.79,black,30.0,interpolate,3,200,200,white,draw_ellipse,827.png
0.45,0.52,0.44,0.44,black,140.0,interpolate,1,200,200,white,draw_ellipse,828.png
0.54,0.49,0.67,0.33,black,90.0,interpolate,2,200,200,white,draw_ellipse,829.png
0.46,0.55,0.21,0.56,black,110.0,interpolate,1,200,200,white,draw_ellipse,830.png
0.54,0.53,0.9,0.56,black,40.0,interpolate,3,200,200,white,draw_ellipse,831.png
0.53,0.55,0.44,0.1,black,10.0,interpolate,3,200,200,white,draw_ellipse,832.png
0.46,0.45,0.9,0.21,black,110.0,interpolate,3,200,200,white,draw_ellipse,833.png
0.45,0.47,0.33,0.9,black,90.0,interpolate,3,200,200,white,draw_ellipse,834.png
0.54,0.47,0.79,0.21,black,140.0,interpolate,2,200,200,white,draw_ellipse,835.png
0.46,0.48,0.21,0.21,black,130.0,interpolate,2,200,200,white,draw_ellipse,836.png
0.55,0.48,0.56,0.56,black,170.0,interpolate,3,200,200,white,draw_ellipse,837.png
0.47,0.46,0.67,0.33,black,160.0,interpolate,3,200,200,white,draw_ellipse,838.png
0.45,0.52,0.56,0.33,black,20.0,interpolate,2,200,200,white,draw_ellipse,839.png
0.48,0.54,0.44,0.56,black,100.0,interpolate,1,200,200,white,draw_ellipse,840.png
0.45,0.51,0.33,0.67,black,10.0,interpolate,3,200,200,white,draw_ellipse,841.png
0.46,0.46,0.79,0.67,black,40.0,interpolate,1,200,200,white,draw_ellipse,842.png
0.45,0.47,0.21,0.56,black,60.0,interpolate,2,200,200,white,draw_ellipse,843.png
0.45,0.45,0.1,0.9,black,20.0,interpolate,1,200,200,white,draw_ellipse,844.png
0.47,0.5,0.33,0.1,black,170.0,interpolate,3,200,200,white,draw_ellipse,845.png
0.49,0.54,0.1,0.44,black,140.0,interpolate,1,200,200,white,draw_ellipse,846.png
0.46,0.46,0.1,0.56,black,110.0,interpolate,1,200,200,white,draw_ellipse,847.png
0.51,0.55,0.9,0.21,black,20.0,interpolate,1,200,200,white,draw_ellipse,848.png
0.55,0.54,0.56,0.9,black,100.0,interpolate,3,200,200,white,draw_ellipse,849.png
0.52,0.54,0.21,0.79,black,170.0,interpolate,2,200,200,white,draw_ellipse,850.png
0.49,0.47,0.79,0.79,black,40.0,interpolate,1,200,200,white,draw_ellipse,851.png
0.47,0.48,0.56,0.56,black,80.0,interpolate,3,200,200,white,draw_ellipse,852.png
0.53,0.53,0.33,0.21,black,20.0,interpolate,2,200,200,white,draw_ellipse,853.png
0.49,0.46,0.33,0.67,black,150.0,interpolate,1,200,200,white,draw_ellipse,854.png
0.53,0.45,0.9,0.21,black,30.0,interpolate,3,200,200,white,draw_ellipse,855.png
0.55,0.46,0.9,0.9,black,60.0,interpolate,3,200,200,white,draw_ellipse,856.png
0.53,0.52,0.33,0.33,black,110.0,interpolate,2,200,200,white,draw_ellipse,857.png
0.52,0.5,0.33,0.67,black,50.0,interpolate,2,200,200,white,draw_ellipse,858.png
0.5,0.51,0.67,0.44,black,160.0,interpolate,1,200,200,white,draw_ellipse,859.png
0.46,0.53,0.56,0.21,black,60.0,interpolate,1,200,200,white,draw_ellipse,860.png
0.55,0.52,0.21,0.79,black,10.0,interpolate,1,200,200,white,draw_ellipse,861.png
0.5,0.52,0.67,0.44,black,120.0,interpolate,1,200,200,white,draw_ellipse,862.png
0.51,0.49,0.1,0.21,black,10.0,interpolate,3,200,200,white,draw_ellipse,863.png
0.45,0.52,0.21,0.33,black,130.0,interpolate,3,200,200,white,draw_ellipse,864.png
0.45,0.45,0.56,0.79,black,130.0,interpolate,3,200,200,white,draw_ellipse,865.png
0.54,0.51,0.9,0.56,black,140.0,interpolate,3,200,200,white,draw_ellipse,866.png
0.45,0.46,0.21,0.1,black,40.0,interpolate,3,200,200,white,draw_ellipse,867.png
0.51,0.51,0.44,0.67,black,30.0,interpolate,1,200,200,white,draw_ellipse,868.png
0.48,0.51,0.79,0.9,black,120.0,interpolate,2,200,200,white,draw_ellipse,869.png
0.45,0.45,0.33,0.56,black,20.0,interpolate,1,200,200,white,draw_ellipse,870.png
0.5,0.51,0.56,0.67,black,130.0,interpolate,2,200,200,white,draw_ellipse,871.png
0.55,0.55,0.67,0.79,black,100.0,interpolate,3,200,200,white,draw_ellipse,872.png
0.54,0.52,0.21,0.44,black,100.0,interpolate,3,200,200,white,draw_ellipse,873.png
0.46,0.51,0.56,0.9,black,90.0,interpolate,2,200,200,white,draw_ellipse,874.png
0.45,0.5,0.21,0.79,black,120.0,interpolate,3,200,200,white,draw_ellipse,875.png
0.53,0.53,0.44,0.79,black,110.0,interpolate,2,200,200,white,draw_ellipse,876.png
0.53,0.51,0.9,0.67,black,120.0,interpolate,2,200,200,white,draw_ellipse,877.png
0.54,0.49,0.56,0.56,black,150.0,interpolate,1,200,200,white,draw_ellipse,878.png
0.54,0.51,0.33,0.67,black,140.0,interpolate,3,200,200,white,draw_ellipse,879.png
0.52,0.52,0.44,0.21,black,50.0,interpolate,2,200,200,white,draw_ellipse,880.png
0.51,0.51,0.1,0.21,black,120.0,interpolate,2,200,200,white,draw_ellipse,881.png
0.53,0.52,0.79,0.21,black,70.0,interpolate,3,200,200,white,draw_ellipse,882.png
0.49,0.51,0.56,0.67,black,150.0,interpolate,1,200,200,white,draw_ellipse,883.png
0.48,0.55,0.21,0.67,black,30.0,interpolate,2,200,200,white,draw_ellipse,884.png
0.53,0.49,0.9,0.21,black,160.0,interpolate,3,200,200,white,draw_ellipse,885.png
0.48,0.54,0.67,0.67,black,0.0,interpolate,3,200,200,white,draw_ellipse,886.png
0.45,0.45,0.1,0.56,black,150.0,interpolate,2,200,200,white,draw_ellipse,887.png
0.53,0.54,0.79,0.21,black,60.0,interpolate,3,200,200,white,draw_ellipse,888.png
0.49,0.47,0.33,0.9,black,0.0,interpolate,1,200,200,white,draw_ellipse,889.png
0.55,0.55,0.79,0.44,black,40.0,interpolate,1,200,200,white,draw_ellipse,890.png
0.52,0.51,0.9,0.67,black,110.0,interpolate,1,200,200,white,draw_ellipse,891.png
0.49,0.46,0.33,0.21,black,170.0,interpolate,2,200,200,white,draw_ellipse,892.png
0.55,0.48,0.33,0.1,black,30.0,interpolate,1,200,200,white,draw_ellipse,893.png
0.5,0.48,0.79,0.33,black,170.0,interpolate,3,200,200,white,draw_ellipse,894.png
0.52,0.49,0.67,0.33,black,160.0,interpolate,2,200,200,white,draw_ellipse,895.png
0.55,0.54,0.9,0.79,black,120.0,interpolate,3,200,200,white,draw_ellipse,896.png
0.46,0.54,0.1,0.33,black,50.0,interpolate,2,200,200,white,draw_ellipse,897.png
0.54,0.46,0.21,0.79,black,140.0,interpolate,2,200,200,white,draw_ellipse,898.png
0.45,0.49,0.44,0.9,black,10.0,interpolate,2,200,200,white,draw_ellipse,899.png
0.54,0.54,0.67,0.9,black,10.0,interpolate,1,200,200,white,draw_ellipse,900.png
0.54,0.51,0.56,0.9,black,60.0,interpolate,1,200,200,white,draw_ellipse,901.png
0.55,0.46,0.67,0.56,black,80.0,interpolate,2,200,200,white,draw_ellipse,902.png
0.54,0.5,0.1,0.21,black,80.0,interpolate,1,200,200,white,draw_ellipse,903.png
0.45,0.51,0.33,0.67,black,40.0,interpolate,2,200,200,white,draw_ellipse,904.png
0.45,0.47,0.9,0.1,black,160.0,interpolate,1,200,200,white,draw_ellipse,905.png
0.45,0.49,0.79,0.44,black,50.0,interpolate,3,200,200,white,draw_ellipse,906.png
0.55,0.52,0.21,0.44,black,100.0,interpolate,2,200,200,white,draw_ellipse,907.png
0.48,0.52,0.44,0.1,black,20.0,interpolate,2,200,200,white,draw_ellipse,908.png
0.51,0.55,0.9,0.9,black,160.0,interpolate,1,200,200,white,draw_ellipse,909.png
0.53,0.51,0.9,0.21,black,140.0,interpolate,1,200,200,white,draw_ellipse,910.png
0.52,0.53,0.44,0.21,black,120.0,interpolate,1,200,200,white,draw_ellipse,911.png
0.48,0.51,0.21,0.56,black,150.0,interpolate,1,200,200,white,draw_ellipse,912.png
0.5,0.46,0.44,0.1,black,20.0,interpolate,3,200,200,white,draw_ellipse,913.png
0.47,0.47,0.1,0.1,black,50.0,interpolate,3,200,200,white,draw_ellipse,914.png
0.55,0.45,0.56,0.33,black,170.0,interpolate,3,200,200,white,draw_ellipse,915.png
0.5,0.54,0.79,0.9,black,110.0,interpolate,2,200,200,white,draw_ellipse,916.png
0.53,0.54,0.56,0.9,black,110.0,interpolate,3,200,200,white,draw_ellipse,917.png
0.55,0.47,0.9,0.44,black,130.0,interpolate,1,200,200,white,draw_ellipse,918.png
0.45,0.51,0.21,0.9,black,50.0,interpolate,2,200,200,white,draw_ellipse,919.png
0.49,0.46,0.56,0.56,black,60.0,interpolate,2,200,200,white,draw_ellipse,920.png
0.48,0.51,0.67,0.33,black,110.0,interpolate,2,200,200,white,draw_ellipse,921.png
0.52,0.55,0.1,0.56,black,170.0,interpolate,1,200,200,white,draw_ellipse,922.png
0.46,0.45,0.33,0.9,black,150.0,interpolate,3,200,200,white,draw_ellipse,923.png
0.5,0.47,0.56,0.44,black,160.0,interpolate,3,200,200,white,draw_ellipse,924.png
0.53,0.54,0.9,0.33,black,170.0,interpolate,2,200,200,white,draw_ellipse,925.png
0.55,0.47,0.9,0.67,black,10.0,interpolate,1,200,200,white,draw_ellipse,926.png
0.45,0.51,0.1,0.33,black,30.0,interpolate,2,200,200,white,draw_ellipse,927.png
0.52,0.51,0.9,0.21,black,140.0,interpolate,3,200,200,white,draw_ellipse,928.png
0.51,0.55,0.67,0.1,black,90.0,interpolate,1,200,200,white,draw_ellipse,929.png
0.52,0.49,0.79,0.44,black,130.0,interpolate,1,200,200,white,draw_ellipse,930.png
0.48,0.51,0.44,0.79,black,160.0,interpolate,2,200,200,white,draw_ellipse,931.png
0.46,0.47,0.21,0.79,black,60.0,interpolate,3,200,200,white,draw_ellipse,932.png
0.47,0.49,0.21,0.1,black,40.0,interpolate,1,200,200,white,draw_ellipse,933.png
0.49,0.47,0.44,0.79,black,40.0,interpolate,1,200,200,white,draw_ellipse,934.png
0.55,0.55,0.1,0.44,black,70.0,interpolate,2,200,200,white,draw_ellipse,935.png
0.47,0.45,0.67,0.44,black,150.0,interpolate,2,200,200,white,draw_ellipse,936.png
0.5,0.55,0.67,0.56,black,150.0,interpolate,3,200,200,white,draw_ellipse,937.png
0.54,0.46,0.33,0.44,black,60.0,interpolate,3,200,200,white,draw_ellipse,938.png
0.52,0.52,0.44,0.21,black,90.0,interpolate,3,200,200,white,draw_ellipse,939.png
0.54,0.45,0.21,0.67,black,60.0,interpolate,1,200,200,white,draw_ellipse,940.png
0.51,0.53,0.21,0.1,black,100.0,interpolate,2,200,200,white,draw_ellipse,941.png
0.46,0.49,0.44,0.67,black,160.0,interpolate,1,200,200,white,draw_ellipse,942.png
0.45,0.48,0.56,0.79,black,140.0,interpolate,1,200,200,white,draw_ellipse,943.png
0.55,0.46,0.9,0.33,black,50.0,interpolate,2,200,200,white,draw_ellipse,944.png
0.53,0.47,0.79,0.9,black,20.0,interpolate,3,200,200,white,draw_ellipse,945.png
0.49,0.47,0.79,0.21,black,160.0,interpolate,1,200,200,white,draw_ellipse,946.png
0.52,0.47,0.44,0.33,black,60.0,interpolate,2,200,200,white,draw_ellipse,947.png
0.48,0.55,0.33,0.44,black,150.0,interpolate,1,200,200,white,draw_ellipse,948.png
0.46,0.54,0.1,0.1,black,110.0,interpolate,3,200,200,white,draw_ellipse,949.png
0.53,0.5,0.1,0.21,black,170.0,interpolate,2,200,200,white,draw_ellipse,950.png
0.51,0.46,0.33,0.56,black,100.0,interpolate,3,200,200,white,draw_ellipse,951.png
0.54,0.49,0.67,0.56,black,60.0,interpolate,2,200,200,white,draw_ellipse,952.png
0.52,0.54,0.56,0.9,black,90.0,interpolate,1,200,200,white,draw_ellipse,953.png
0.52,0.5,0.56,0.67,black,160.0,interpolate,3,200,200,white,draw_ellipse,954.png
0.55,0.47,0.33,0.1,black,0.0,interpolate,3,200,200,white,draw_ellipse,955.png
0.48,0.51,0.1,0.21,black,140.0,interpolate,1,200,200,white,draw_ellipse,956.png
0.47,0.46,0.1,0.1,black,110.0,interpolate,1,200,200,white,draw_ellipse,957.png
0.53,0.53,0.79,0.1,black,80.0,interpolate,2,200,200,white,draw_ellipse,958.png
0.51,0.53,0.1,0.79,black,40.0,interpolate,1,200,200,white,draw_ellipse,959.png
0.47,0.54,0.33,0.9,black,120.0,interpolate,1,200,200,white,draw_ellipse,960.png
0.48,0.49,0.67,0.67,black,60.0,interpolate,1,200,200,white,draw_ellipse,961.png
0.53,0.55,0.79,0.67,black,40.0,interpolate,1,200,200,white,draw_ellipse,962.png
0.51,0.52,0.33,0.9,black,40.0,interpolate,2,200,200,white,draw_ellipse,963.png
0.46,0.45,0.9,0.21,black,10.0,interpolate,1,200,200,white,draw_ellipse,964.png
0.48,0.53,0.33,0.33,black,170.0,interpolate,2,200,200,white,draw_ellipse,965.png
0.46,0.49,0.56,0.9,black,0.0,interpolate,3,200,200,white,draw_ellipse,966.png
0.48,0.5,0.79,0.9,black,160.0,interpolate,2,200,200,white,draw_ellipse,967.png
0.53,0.51,0.44,0.56,black,60.0,interpolate,3,200,200,white,draw_ellipse,968.png
0.47,0.46,0.33,0.44,black,130.0,interpolate,2,200,200,white,draw_ellipse,969.png
0.47,0.51,0.79,0.56,black,120.0,interpolate,3,200,200,white,draw_ellipse,970.png
0.48,0.51,0.44,0.44,black,140.0,interpolate,1,200,200,white,draw_ellipse,971.png
0.47,0.46,0.56,0.44,black,140.0,interpolate,3,200,200,white,draw_ellipse,972.png
0.53,0.51,0.33,0.21,black,110.0,interpolate,1,200,200,white,draw_ellipse,973.png
0.45,0.46,0.67,0.67,black,80.0,interpolate,3,200,200,white,draw_ellipse,974.png
0.54,0.47,0.1,0.67,black,160.0,interpolate,2,200,200,white,draw_ellipse,975.png
0.52,0.45,0.1,0.56,black,30.0,interpolate,3,200,200,white,draw_ellipse,976.png
0.51,0.5,0.56,0.79,black,140.0,interpolate,1,200,200,white,draw_ellipse,977.png
0.54,0.45,0.21,0.44,black,60.0,interpolate,2,200,200,white,draw_ellipse,978.png
0.51,0.52,0.1,0.79,black,170.0,interpolate,3,200,200,white,draw_ellipse,979.png
0.46,0.48,0.21,0.44,black,170.0,interpolate,3,200,200,white,draw_ellipse,980.png
0.45,0.45,0.44,0.44,black,170.0,interpolate,3,200,200,white,draw_ellipse,981.png
0.48,0.53,0.44,0.33,black,130.0,interpolate,2,200,200,white,draw_ellipse,982.png
0.53,0.51,0.44,0.56,black,30.0,interpolate,3,200,200,white,draw_ellipse,983.png
0.47,0.53,0.21,0.79,black,110.0,interpolate,1,200,200,white,draw_ellipse,984.png
0.48,0.46,0.21,0.33,black,110.0,interpolate,1,200,200,white,draw_ellipse,985.png
0.51,0.53,0.9,0.44,black,100.0,interpolate,3,200,200,white,draw_ellipse,986.png
0.49,0.51,0.79,0.67,black,120.0,interpolate,1,200,200,white,draw_ellipse,987.png
0.53,0.51,0.44,0.56,black,60.0,interpolate,2,200,200,white,draw_ellipse,988.png
0.47,0.53,0.21,0.1,black,10.0,interpolate,2,200,200,white,draw_ellipse,989.png
0.48,0.48,0.67,0.79,black,0.0,interpolate,3,200,200,white,draw_ellipse,990.png
0.49,0.53,0.56,0.79,black,60.0,interpolate,1,200,200,white,draw_ellipse,991.png
0.48,0.5,0.9,0.33,black,60.0,interpolate,1,200,200,white,draw_ellipse,992.png
0.5,0.45,0.79,0.33,black,140.0,interpolate,3,200,200,white,draw_ellipse,993.png
0.49,0.51,0.9,0.33,black,110.0,interpolate,3,200,200,white,draw_ellipse,994.png
0.5,0.5,0.21,0.1,black,20.0,interpolate,2,200,200,white,draw_ellipse,995.png
0.55,0.51,0.1,0.79,black,70.0,interpolate,3,200,200,white,draw_ellipse,996.png
0.49,0.55,0.79,0.44,black,140.0,interpolate,2,200,200,white,draw_ellipse,997.png
0.46,0.51,0.33,0.1,black,10.0,interpolate,3,200,200,white,draw_ellipse,998.png
0.53,0.52,0.79,0.33,black,50.0,interpolate,1,200,200,white,draw_ellipse,999.png
0.55,0.54,0.21,0.44,black,20.0,interpolate,1,200,200,white,draw_ellipse,1000.png
