x,y,width,height,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.55,0.5,0.73,0.13,black,35.0,interpolate,3,200,200,white,draw_ellipse,4726.png
0.53,0.5,0.64,0.17,black,45.0,interpolate,2,200,200,white,draw_ellipse,4727.png
0.51,0.51,0.56,0.17,black,100.0,interpolate,2,200,200,white,draw_ellipse,4728.png
0.45,0.46,0.47,0.19,black,15.0,interpolate,1,200,200,white,draw_ellipse,4729.png
0.52,0.49,0.56,0.13,black,170.0,interpolate,3,200,200,white,draw_ellipse,4730.png
0.46,0.51,0.64,0.11,black,40.0,interpolate,1,200,200,white,draw_ellipse,4731.png
0.52,0.5,0.3,0.16,black,10.0,interpolate,1,200,200,white,draw_ellipse,4732.png
0.54,0.45,0.9,0.11,black,35.0,interpolate,3,200,200,white,draw_ellipse,4733.png
0.51,0.45,0.73,0.14,black,75.0,interpolate,3,200,200,white,draw_ellipse,4734.png
0.48,0.47,0.81,0.1,black,25.0,interpolate,2,200,200,white,draw_ellipse,4735.png
0.51,0.53,0.56,0.14,black,10.0,interpolate,1,200,200,white,draw_ellipse,4736.png
0.48,0.53,0.56,0.2,black,20.0,interpolate,1,200,200,white,draw_ellipse,4737.png
0.55,0.46,0.81,0.16,black,25.0,interpolate,3,200,200,white,draw_ellipse,4738.png
0.55,0.5,0.73,0.2,black,60.0,interpolate,2,200,200,white,draw_ellipse,4739.png
0.52,0.48,0.47,0.17,black,105.0,interpolate,1,200,200,white,draw_ellipse,4740.png
0.45,0.47,0.73,0.14,black,115.0,interpolate,1,200,200,white,draw_ellipse,4741.png
0.51,0.54,0.3,0.13,black,105.0,interpolate,2,200,200,white,draw_ellipse,4742.png
0.55,0.53,0.9,0.16,black,95.0,interpolate,3,200,200,white,draw_ellipse,4743.png
0.45,0.53,0.81,0.16,black,30.0,interpolate,1,200,200,white,draw_ellipse,4744.png
0.54,0.52,0.81,0.17,black,45.0,interpolate,2,200,200,white,draw_ellipse,4745.png
0.53,0.51,0.9,0.19,black,20.0,interpolate,3,200,200,white,draw_ellipse,4746.png
0.46,0.5,0.56,0.19,black,90.0,interpolate,3,200,200,white,draw_ellipse,4747.png
0.52,0.48,0.39,0.13,black,15.0,interpolate,1,200,200,white,draw_ellipse,4748.png
0.51,0.5,0.3,0.1,black,35.0,interpolate,1,200,200,white,draw_ellipse,4749.png
0.48,0.5,0.81,0.11,black,155.0,interpolate,3,200,200,white,draw_ellipse,4750.png
0.51,0.52,0.73,0.17,black,165.0,interpolate,2,200,200,white,draw_ellipse,4751.png
0.51,0.49,0.56,0.16,black,90.0,interpolate,3,200,200,white,draw_ellipse,4752.png
0.49,0.47,0.56,0.13,black,50.0,interpolate,1,200,200,white,draw_ellipse,4753.png
0.47,0.5,0.56,0.2,black,90.0,interpolate,3,200,200,white,draw_ellipse,4754.png
0.55,0.52,0.47,0.11,black,125.0,interpolate,2,200,200,white,draw_ellipse,4755.png
0.46,0.49,0.47,0.19,black,50.0,interpolate,3,200,200,white,draw_ellipse,4756.png
0.49,0.52,0.47,0.13,black,125.0,interpolate,1,200,200,white,draw_ellipse,4757.png
0.55,0.55,0.9,0.17,black,115.0,interpolate,3,200,200,white,draw_ellipse,4758.png
0.47,0.51,0.56,0.1,black,5.0,interpolate,1,200,200,white,draw_ellipse,4759.png
0.54,0.46,0.81,0.2,black,125.0,interpolate,2,200,200,white,draw_ellipse,4760.png
0.51,0.54,0.56,0.17,black,125.0,interpolate,3,200,200,white,draw_ellipse,4761.png
0.53,0.54,0.56,0.11,black,115.0,interpolate,3,200,200,white,draw_ellipse,4762.png
0.47,0.48,0.9,0.19,black,20.0,interpolate,1,200,200,white,draw_ellipse,4763.png
0.55,0.46,0.3,0.1,black,75.0,interpolate,2,200,200,white,draw_ellipse,4764.png
0.55,0.49,0.81,0.1,black,140.0,interpolate,3,200,200,white,draw_ellipse,4765.png
0.52,0.52,0.64,0.17,black,150.0,interpolate,2,200,200,white,draw_ellipse,4766.png
0.45,0.54,0.81,0.14,black,25.0,interpolate,3,200,200,white,draw_ellipse,4767.png
0.53,0.54,0.47,0.11,black,25.0,interpolate,3,200,200,white,draw_ellipse,4768.png
0.51,0.46,0.47,0.16,black,15.0,interpolate,3,200,200,white,draw_ellipse,4769.png
0.54,0.54,0.64,0.13,black,105.0,interpolate,2,200,200,white,draw_ellipse,4770.png
0.49,0.5,0.39,0.2,black,70.0,interpolate,2,200,200,white,draw_ellipse,4771.png
0.54,0.48,0.9,0.19,black,50.0,interpolate,2,200,200,white,draw_ellipse,4772.png
0.46,0.48,0.3,0.13,black,35.0,interpolate,3,200,200,white,draw_ellipse,4773.png
0.46,0.48,0.47,0.13,black,50.0,interpolate,2,200,200,white,draw_ellipse,4774.png
0.5,0.49,0.47,0.16,black,140.0,interpolate,3,200,200,white,draw_ellipse,4775.png
0.47,0.53,0.64,0.1,black,85.0,interpolate,2,200,200,white,draw_ellipse,4776.png
0.46,0.48,0.56,0.1,black,120.0,interpolate,3,200,200,white,draw_ellipse,4777.png
0.5,0.49,0.9,0.19,black,50.0,interpolate,3,200,200,white,draw_ellipse,4778.png
0.55,0.46,0.73,0.11,black,70.0,interpolate,1,200,200,white,draw_ellipse,4779.png
0.46,0.45,0.39,0.14,black,130.0,interpolate,2,200,200,white,draw_ellipse,4780.png
0.49,0.55,0.39,0.16,black,50.0,interpolate,1,200,200,white,draw_ellipse,4781.png
0.49,0.52,0.81,0.16,black,165.0,interpolate,2,200,200,white,draw_ellipse,4782.png
0.47,0.5,0.81,0.11,black,85.0,interpolate,3,200,200,white,draw_ellipse,4783.png
0.52,0.47,0.9,0.11,black,135.0,interpolate,2,200,200,white,draw_ellipse,4784.png
0.51,0.51,0.56,0.13,black,0.0,interpolate,2,200,200,white,draw_ellipse,4785.png
0.48,0.47,0.9,0.11,black,125.0,interpolate,2,200,200,white,draw_ellipse,4786.png
0.55,0.53,0.9,0.13,black,50.0,interpolate,2,200,200,white,draw_ellipse,4787.png
0.45,0.47,0.3,0.1,black,165.0,interpolate,1,200,200,white,draw_ellipse,4788.png
0.52,0.51,0.81,0.1,black,65.0,interpolate,2,200,200,white,draw_ellipse,4789.png
0.45,0.46,0.81,0.11,black,50.0,interpolate,2,200,200,white,draw_ellipse,4790.png
0.52,0.5,0.47,0.11,black,65.0,interpolate,3,200,200,white,draw_ellipse,4791.png
0.48,0.53,0.64,0.14,black,110.0,interpolate,1,200,200,white,draw_ellipse,4792.png
0.52,0.53,0.73,0.11,black,65.0,interpolate,1,200,200,white,draw_ellipse,4793.png
0.45,0.5,0.47,0.17,black,140.0,interpolate,1,200,200,white,draw_ellipse,4794.png
0.52,0.45,0.47,0.19,black,80.0,interpolate,1,200,200,white,draw_ellipse,4795.png
0.51,0.45,0.56,0.19,black,135.0,interpolate,1,200,200,white,draw_ellipse,4796.png
0.49,0.46,0.81,0.14,black,0.0,interpolate,1,200,200,white,draw_ellipse,4797.png
0.52,0.49,0.47,0.14,black,65.0,interpolate,1,200,200,white,draw_ellipse,4798.png
0.45,0.55,0.64,0.1,black,125.0,interpolate,2,200,200,white,draw_ellipse,4799.png
0.52,0.55,0.39,0.1,black,130.0,interpolate,1,200,200,white,draw_ellipse,4800.png
0.47,0.5,0.3,0.14,black,10.0,interpolate,2,200,200,white,draw_ellipse,4801.png
0.55,0.46,0.73,0.17,black,10.0,interpolate,3,200,200,white,draw_ellipse,4802.png
0.54,0.52,0.9,0.13,black,170.0,interpolate,1,200,200,white,draw_ellipse,4803.png
0.53,0.48,0.47,0.11,black,60.0,interpolate,2,200,200,white,draw_ellipse,4804.png
0.51,0.51,0.64,0.19,black,160.0,interpolate,1,200,200,white,draw_ellipse,4805.png
0.55,0.53,0.56,0.13,black,15.0,interpolate,1,200,200,white,draw_ellipse,4806.png
0.54,0.53,0.81,0.19,black,95.0,interpolate,2,200,200,white,draw_ellipse,4807.png
0.45,0.53,0.3,0.19,black,20.0,interpolate,2,200,200,white,draw_ellipse,4808.png
0.46,0.51,0.64,0.16,black,120.0,interpolate,3,200,200,white,draw_ellipse,4809.png
0.45,0.49,0.9,0.14,black,50.0,interpolate,3,200,200,white,draw_ellipse,4810.png
0.47,0.52,0.39,0.13,black,115.0,interpolate,2,200,200,white,draw_ellipse,4811.png
0.45,0.55,0.73,0.2,black,85.0,interpolate,1,200,200,white,draw_ellipse,4812.png
0.54,0.48,0.9,0.19,black,150.0,interpolate,2,200,200,white,draw_ellipse,4813.png
0.48,0.46,0.9,0.14,black,45.0,interpolate,3,200,200,white,draw_ellipse,4814.png
0.52,0.53,0.3,0.11,black,140.0,interpolate,3,200,200,white,draw_ellipse,4815.png
0.54,0.52,0.73,0.2,black,5.0,interpolate,3,200,200,white,draw_ellipse,4816.png
0.52,0.53,0.9,0.1,black,90.0,interpolate,1,200,200,white,draw_ellipse,4817.png
0.53,0.48,0.81,0.13,black,50.0,interpolate,3,200,200,white,draw_ellipse,4818.png
0.45,0.47,0.73,0.17,black,0.0,interpolate,2,200,200,white,draw_ellipse,4819.png
0.49,0.54,0.64,0.19,black,40.0,interpolate,2,200,200,white,draw_ellipse,4820.png
0.46,0.46,0.56,0.1,black,125.0,interpolate,1,200,200,white,draw_ellipse,4821.png
0.48,0.53,0.3,0.14,black,95.0,interpolate,3,200,200,white,draw_ellipse,4822.png
0.48,0.46,0.81,0.11,black,40.0,interpolate,3,200,200,white,draw_ellipse,4823.png
0.5,0.54,0.81,0.2,black,60.0,interpolate,3,200,200,white,draw_ellipse,4824.png
0.49,0.49,0.3,0.19,black,20.0,interpolate,1,200,200,white,draw_ellipse,4825.png
0.47,0.53,0.39,0.11,black,15.0,interpolate,1,200,200,white,draw_ellipse,4826.png
0.46,0.45,0.64,0.1,black,170.0,interpolate,2,200,200,white,draw_ellipse,4827.png
0.55,0.51,0.9,0.2,black,5.0,interpolate,2,200,200,white,draw_ellipse,4828.png
0.5,0.49,0.39,0.17,black,100.0,interpolate,2,200,200,white,draw_ellipse,4829.png
0.48,0.5,0.3,0.2,black,110.0,interpolate,1,200,200,white,draw_ellipse,4830.png
0.45,0.52,0.9,0.1,black,95.0,interpolate,2,200,200,white,draw_ellipse,4831.png
0.53,0.45,0.56,0.14,black,110.0,interpolate,1,200,200,white,draw_ellipse,4832.png
0.47,0.47,0.9,0.11,black,150.0,interpolate,1,200,200,white,draw_ellipse,4833.png
0.54,0.46,0.47,0.16,black,170.0,interpolate,1,200,200,white,draw_ellipse,4834.png
0.54,0.53,0.39,0.14,black,10.0,interpolate,2,200,200,white,draw_ellipse,4835.png
0.53,0.52,0.3,0.14,black,70.0,interpolate,1,200,200,white,draw_ellipse,4836.png
0.52,0.47,0.3,0.17,black,100.0,interpolate,3,200,200,white,draw_ellipse,4837.png
0.5,0.53,0.64,0.14,black,125.0,interpolate,3,200,200,white,draw_ellipse,4838.png
0.5,0.46,0.64,0.16,black,145.0,interpolate,3,200,200,white,draw_ellipse,4839.png
0.46,0.52,0.3,0.11,black,85.0,interpolate,2,200,200,white,draw_ellipse,4840.png
0.52,0.5,0.39,0.11,black,5.0,interpolate,2,200,200,white,draw_ellipse,4841.png
0.5,0.51,0.81,0.13,black,170.0,interpolate,3,200,200,white,draw_ellipse,4842.png
0.48,0.49,0.73,0.11,black,135.0,interpolate,1,200,200,white,draw_ellipse,4843.png
0.51,0.49,0.56,0.2,black,110.0,interpolate,3,200,200,white,draw_ellipse,4844.png
0.48,0.55,0.73,0.2,black,115.0,interpolate,2,200,200,white,draw_ellipse,4845.png
0.53,0.46,0.81,0.16,black,25.0,interpolate,2,200,200,white,draw_ellipse,4846.png
0.46,0.53,0.9,0.11,black,160.0,interpolate,1,200,200,white,draw_ellipse,4847.png
0.53,0.48,0.81,0.19,black,155.0,interpolate,2,200,200,white,draw_ellipse,4848.png
0.47,0.53,0.9,0.19,black,70.0,interpolate,3,200,200,white,draw_ellipse,4849.png
0.47,0.51,0.47,0.16,black,155.0,interpolate,1,200,200,white,draw_ellipse,4850.png
0.46,0.49,0.3,0.13,black,70.0,interpolate,3,200,200,white,draw_ellipse,4851.png
0.53,0.5,0.81,0.16,black,25.0,interpolate,1,200,200,white,draw_ellipse,4852.png
0.53,0.46,0.47,0.19,black,10.0,interpolate,2,200,200,white,draw_ellipse,4853.png
0.55,0.52,0.56,0.14,black,175.0,interpolate,2,200,200,white,draw_ellipse,4854.png
0.45,0.52,0.3,0.17,black,5.0,interpolate,2,200,200,white,draw_ellipse,4855.png
0.45,0.51,0.47,0.11,black,85.0,interpolate,2,200,200,white,draw_ellipse,4856.png
0.5,0.54,0.47,0.17,black,115.0,interpolate,1,200,200,white,draw_ellipse,4857.png
0.5,0.54,0.47,0.11,black,50.0,interpolate,1,200,200,white,draw_ellipse,4858.png
0.48,0.49,0.47,0.11,black,85.0,interpolate,1,200,200,white,draw_ellipse,4859.png
0.46,0.51,0.81,0.14,black,150.0,interpolate,3,200,200,white,draw_ellipse,4860.png
0.46,0.45,0.9,0.2,black,90.0,interpolate,1,200,200,white,draw_ellipse,4861.png
0.53,0.52,0.3,0.19,black,55.0,interpolate,2,200,200,white,draw_ellipse,4862.png
0.45,0.49,0.56,0.11,black,165.0,interpolate,1,200,200,white,draw_ellipse,4863.png
0.53,0.54,0.64,0.19,black,105.0,interpolate,1,200,200,white,draw_ellipse,4864.png
0.5,0.52,0.64,0.13,black,50.0,interpolate,2,200,200,white,draw_ellipse,4865.png
0.45,0.52,0.3,0.17,black,35.0,interpolate,2,200,200,white,draw_ellipse,4866.png
0.53,0.52,0.56,0.16,black,10.0,interpolate,3,200,200,white,draw_ellipse,4867.png
0.55,0.55,0.3,0.11,black,60.0,interpolate,1,200,200,white,draw_ellipse,4868.png
0.51,0.46,0.64,0.2,black,120.0,interpolate,1,200,200,white,draw_ellipse,4869.png
0.53,0.52,0.73,0.13,black,75.0,interpolate,1,200,200,white,draw_ellipse,4870.png
0.45,0.48,0.39,0.16,black,30.0,interpolate,3,200,200,white,draw_ellipse,4871.png
0.54,0.47,0.56,0.17,black,100.0,interpolate,1,200,200,white,draw_ellipse,4872.png
0.46,0.45,0.9,0.2,black,170.0,interpolate,1,200,200,white,draw_ellipse,4873.png
0.49,0.5,0.3,0.11,black,95.0,interpolate,2,200,200,white,draw_ellipse,4874.png
0.55,0.47,0.3,0.2,black,130.0,interpolate,2,200,200,white,draw_ellipse,4875.png
0.48,0.5,0.47,0.14,black,140.0,interpolate,2,200,200,white,draw_ellipse,4876.png
0.48,0.55,0.64,0.19,black,145.0,interpolate,2,200,200,white,draw_ellipse,4877.png
0.53,0.55,0.56,0.2,black,5.0,interpolate,3,200,200,white,draw_ellipse,4878.png
0.5,0.45,0.81,0.13,black,45.0,interpolate,2,200,200,white,draw_ellipse,4879.png
0.46,0.51,0.81,0.11,black,25.0,interpolate,3,200,200,white,draw_ellipse,4880.png
0.53,0.52,0.3,0.16,black,90.0,interpolate,2,200,200,white,draw_ellipse,4881.png
0.5,0.53,0.56,0.1,black,135.0,interpolate,2,200,200,white,draw_ellipse,4882.png
0.46,0.52,0.64,0.14,black,140.0,interpolate,2,200,200,white,draw_ellipse,4883.png
0.51,0.49,0.3,0.17,black,120.0,interpolate,2,200,200,white,draw_ellipse,4884.png
0.46,0.46,0.3,0.19,black,10.0,interpolate,3,200,200,white,draw_ellipse,4885.png
0.49,0.53,0.56,0.16,black,125.0,interpolate,2,200,200,white,draw_ellipse,4886.png
0.46,0.55,0.39,0.2,black,135.0,interpolate,1,200,200,white,draw_ellipse,4887.png
0.5,0.54,0.47,0.14,black,125.0,interpolate,2,200,200,white,draw_ellipse,4888.png
0.49,0.54,0.73,0.14,black,150.0,interpolate,2,200,200,white,draw_ellipse,4889.png
0.45,0.52,0.39,0.14,black,90.0,interpolate,1,200,200,white,draw_ellipse,4890.png
0.47,0.47,0.47,0.2,black,175.0,interpolate,3,200,200,white,draw_ellipse,4891.png
0.55,0.45,0.73,0.17,black,20.0,interpolate,1,200,200,white,draw_ellipse,4892.png
0.55,0.52,0.3,0.1,black,5.0,interpolate,1,200,200,white,draw_ellipse,4893.png
0.5,0.47,0.9,0.13,black,65.0,interpolate,3,200,200,white,draw_ellipse,4894.png
0.53,0.46,0.39,0.17,black,45.0,interpolate,1,200,200,white,draw_ellipse,4895.png
0.53,0.53,0.39,0.19,black,65.0,interpolate,1,200,200,white,draw_ellipse,4896.png
0.54,0.53,0.64,0.13,black,85.0,interpolate,1,200,200,white,draw_ellipse,4897.png
0.5,0.52,0.81,0.19,black,100.0,interpolate,1,200,200,white,draw_ellipse,4898.png
0.49,0.45,0.47,0.11,black,145.0,interpolate,3,200,200,white,draw_ellipse,4899.png
0.53,0.45,0.9,0.1,black,85.0,interpolate,2,200,200,white,draw_ellipse,4900.png
0.55,0.52,0.47,0.1,black,35.0,interpolate,3,200,200,white,draw_ellipse,4901.png
0.53,0.51,0.9,0.16,black,70.0,interpolate,1,200,200,white,draw_ellipse,4902.png
0.52,0.55,0.64,0.19,black,70.0,interpolate,3,200,200,white,draw_ellipse,4903.png
0.51,0.48,0.47,0.2,black,150.0,interpolate,2,200,200,white,draw_ellipse,4904.png
0.45,0.48,0.73,0.13,black,90.0,interpolate,1,200,200,white,draw_ellipse,4905.png
0.51,0.53,0.47,0.16,black,65.0,interpolate,2,200,200,white,draw_ellipse,4906.png
0.47,0.46,0.56,0.1,black,65.0,interpolate,1,200,200,white,draw_ellipse,4907.png
0.46,0.51,0.9,0.11,black,135.0,interpolate,3,200,200,white,draw_ellipse,4908.png
0.5,0.49,0.3,0.2,black,90.0,interpolate,3,200,200,white,draw_ellipse,4909.png
0.5,0.5,0.56,0.19,black,35.0,interpolate,1,200,200,white,draw_ellipse,4910.png
0.5,0.49,0.39,0.14,black,60.0,interpolate,2,200,200,white,draw_ellipse,4911.png
0.49,0.46,0.9,0.14,black,75.0,interpolate,3,200,200,white,draw_ellipse,4912.png
0.51,0.47,0.64,0.13,black,25.0,interpolate,1,200,200,white,draw_ellipse,4913.png
0.5,0.45,0.39,0.19,black,25.0,interpolate,3,200,200,white,draw_ellipse,4914.png
0.5,0.55,0.3,0.19,black,125.0,interpolate,1,200,200,white,draw_ellipse,4915.png
0.46,0.49,0.64,0.1,black,30.0,interpolate,1,200,200,white,draw_ellipse,4916.png
0.49,0.54,0.9,0.14,black,40.0,interpolate,1,200,200,white,draw_ellipse,4917.png
0.53,0.54,0.3,0.1,black,125.0,interpolate,1,200,200,white,draw_ellipse,4918.png
0.48,0.51,0.56,0.19,black,75.0,interpolate,2,200,200,white,draw_ellipse,4919.png
0.5,0.52,0.56,0.11,black,20.0,interpolate,2,200,200,white,draw_ellipse,4920.png
0.49,0.54,0.81,0.1,black,115.0,interpolate,1,200,200,white,draw_ellipse,4921.png
0.5,0.52,0.81,0.1,black,135.0,interpolate,2,200,200,white,draw_ellipse,4922.png
0.45,0.5,0.56,0.17,black,120.0,interpolate,3,200,200,white,draw_ellipse,4923.png
0.48,0.51,0.73,0.16,black,75.0,interpolate,2,200,200,white,draw_ellipse,4924.png
0.52,0.47,0.73,0.16,black,130.0,interpolate,1,200,200,white,draw_ellipse,4925.png
0.54,0.47,0.73,0.11,black,60.0,interpolate,1,200,200,white,draw_ellipse,4926.png
0.47,0.55,0.9,0.1,black,80.0,interpolate,3,200,200,white,draw_ellipse,4927.png
0.49,0.54,0.3,0.13,black,65.0,interpolate,3,200,200,white,draw_ellipse,4928.png
0.45,0.45,0.3,0.17,black,75.0,interpolate,3,200,200,white,draw_ellipse,4929.png
0.46,0.48,0.39,0.19,black,40.0,interpolate,2,200,200,white,draw_ellipse,4930.png
0.49,0.47,0.3,0.16,black,120.0,interpolate,1,200,200,white,draw_ellipse,4931.png
0.54,0.52,0.9,0.1,black,115.0,interpolate,3,200,200,white,draw_ellipse,4932.png
0.51,0.52,0.9,0.14,black,150.0,interpolate,1,200,200,white,draw_ellipse,4933.png
0.51,0.55,0.73,0.14,black,175.0,interpolate,3,200,200,white,draw_ellipse,4934.png
0.49,0.51,0.81,0.14,black,5.0,interpolate,3,200,200,white,draw_ellipse,4935.png
0.45,0.54,0.56,0.2,black,5.0,interpolate,3,200,200,white,draw_ellipse,4936.png
0.46,0.49,0.81,0.1,black,50.0,interpolate,3,200,200,white,draw_ellipse,4937.png
0.45,0.48,0.47,0.11,black,160.0,interpolate,2,200,200,white,draw_ellipse,4938.png
0.53,0.46,0.81,0.17,black,45.0,interpolate,3,200,200,white,draw_ellipse,4939.png
0.53,0.53,0.73,0.17,black,15.0,interpolate,3,200,200,white,draw_ellipse,4940.png
0.45,0.54,0.64,0.11,black,80.0,interpolate,2,200,200,white,draw_ellipse,4941.png
0.45,0.46,0.9,0.1,black,140.0,interpolate,1,200,200,white,draw_ellipse,4942.png
0.46,0.49,0.81,0.13,black,165.0,interpolate,2,200,200,white,draw_ellipse,4943.png
0.53,0.52,0.39,0.1,black,5.0,interpolate,1,200,200,white,draw_ellipse,4944.png
0.47,0.51,0.9,0.13,black,40.0,interpolate,2,200,200,white,draw_ellipse,4945.png
0.52,0.55,0.9,0.16,black,110.0,interpolate,3,200,200,white,draw_ellipse,4946.png
0.46,0.51,0.47,0.16,black,145.0,interpolate,2,200,200,white,draw_ellipse,4947.png
0.52,0.53,0.81,0.11,black,70.0,interpolate,2,200,200,white,draw_ellipse,4948.png
0.54,0.5,0.64,0.2,black,20.0,interpolate,2,200,200,white,draw_ellipse,4949.png
0.54,0.46,0.39,0.14,black,100.0,interpolate,3,200,200,white,draw_ellipse,4950.png
0.47,0.54,0.73,0.1,black,50.0,interpolate,3,200,200,white,draw_ellipse,4951.png
0.54,0.52,0.81,0.13,black,45.0,interpolate,3,200,200,white,draw_ellipse,4952.png
0.51,0.52,0.64,0.16,black,120.0,interpolate,2,200,200,white,draw_ellipse,4953.png
0.51,0.55,0.39,0.2,black,175.0,interpolate,3,200,200,white,draw_ellipse,4954.png
0.5,0.48,0.73,0.11,black,65.0,interpolate,1,200,200,white,draw_ellipse,4955.png
0.49,0.5,0.73,0.13,black,155.0,interpolate,1,200,200,white,draw_ellipse,4956.png
0.54,0.5,0.3,0.17,black,75.0,interpolate,1,200,200,white,draw_ellipse,4957.png
0.53,0.5,0.56,0.16,black,80.0,interpolate,1,200,200,white,draw_ellipse,4958.png
0.55,0.53,0.56,0.19,black,15.0,interpolate,3,200,200,white,draw_ellipse,4959.png
0.49,0.46,0.39,0.19,black,105.0,interpolate,2,200,200,white,draw_ellipse,4960.png
0.54,0.47,0.64,0.19,black,75.0,interpolate,2,200,200,white,draw_ellipse,4961.png
0.45,0.55,0.56,0.11,black,75.0,interpolate,2,200,200,white,draw_ellipse,4962.png
0.53,0.53,0.47,0.14,black,115.0,interpolate,2,200,200,white,draw_ellipse,4963.png
0.52,0.45,0.64,0.11,black,160.0,interpolate,1,200,200,white,draw_ellipse,4964.png
0.49,0.54,0.73,0.17,black,140.0,interpolate,3,200,200,white,draw_ellipse,4965.png
0.49,0.52,0.64,0.16,black,120.0,interpolate,3,200,200,white,draw_ellipse,4966.png
0.47,0.48,0.39,0.19,black,40.0,interpolate,2,200,200,white,draw_ellipse,4967.png
0.47,0.49,0.39,0.13,black,10.0,interpolate,2,200,200,white,draw_ellipse,4968.png
0.51,0.46,0.3,0.1,black,100.0,interpolate,1,200,200,white,draw_ellipse,4969.png
0.45,0.45,0.64,0.16,black,70.0,interpolate,2,200,200,white,draw_ellipse,4970.png
0.48,0.48,0.64,0.11,black,170.0,interpolate,2,200,200,white,draw_ellipse,4971.png
0.46,0.5,0.47,0.1,black,145.0,interpolate,3,200,200,white,draw_ellipse,4972.png
0.52,0.55,0.47,0.14,black,90.0,interpolate,2,200,200,white,draw_ellipse,4973.png
0.55,0.48,0.64,0.2,black,125.0,interpolate,3,200,200,white,draw_ellipse,4974.png
0.47,0.49,0.39,0.2,black,145.0,interpolate,3,200,200,white,draw_ellipse,4975.png
0.49,0.5,0.73,0.2,black,25.0,interpolate,1,200,200,white,draw_ellipse,4976.png
0.51,0.47,0.3,0.16,black,40.0,interpolate,1,200,200,white,draw_ellipse,4977.png
0.55,0.54,0.81,0.2,black,130.0,interpolate,1,200,200,white,draw_ellipse,4978.png
0.46,0.48,0.9,0.2,black,75.0,interpolate,1,200,200,white,draw_ellipse,4979.png
0.54,0.52,0.47,0.14,black,80.0,interpolate,2,200,200,white,draw_ellipse,4980.png
0.52,0.45,0.64,0.19,black,150.0,interpolate,1,200,200,white,draw_ellipse,4981.png
0.55,0.48,0.73,0.11,black,90.0,interpolate,1,200,200,white,draw_ellipse,4982.png
0.51,0.47,0.64,0.16,black,15.0,interpolate,3,200,200,white,draw_ellipse,4983.png
0.54,0.54,0.56,0.11,black,55.0,interpolate,1,200,200,white,draw_ellipse,4984.png
0.45,0.47,0.47,0.16,black,25.0,interpolate,3,200,200,white,draw_ellipse,4985.png
0.51,0.54,0.56,0.14,black,70.0,interpolate,2,200,200,white,draw_ellipse,4986.png
0.46,0.45,0.73,0.16,black,35.0,interpolate,3,200,200,white,draw_ellipse,4987.png
0.48,0.52,0.47,0.19,black,25.0,interpolate,2,200,200,white,draw_ellipse,4988.png
0.49,0.5,0.64,0.17,black,140.0,interpolate,3,200,200,white,draw_ellipse,4989.png
0.55,0.46,0.73,0.19,black,170.0,interpolate,1,200,200,white,draw_ellipse,4990.png
0.48,0.47,0.3,0.13,black,155.0,interpolate,1,200,200,white,draw_ellipse,4991.png
0.54,0.52,0.81,0.11,black,175.0,interpolate,1,200,200,white,draw_ellipse,4992.png
0.52,0.53,0.64,0.14,black,40.0,interpolate,3,200,200,white,draw_ellipse,4993.png
0.45,0.51,0.56,0.1,black,15.0,interpolate,3,200,200,white,draw_ellipse,4994.png
0.5,0.51,0.56,0.19,black,140.0,interpolate,1,200,200,white,draw_ellipse,4995.png
0.54,0.52,0.81,0.16,black,5.0,interpolate,2,200,200,white,draw_ellipse,4996.png
0.55,0.49,0.64,0.14,black,155.0,interpolate,3,200,200,white,draw_ellipse,4997.png
0.51,0.49,0.3,0.1,black,155.0,interpolate,3,200,200,white,draw_ellipse,4998.png
0.52,0.52,0.9,0.13,black,160.0,interpolate,2,200,200,white,draw_ellipse,4999.png
0.49,0.53,0.3,0.16,black,130.0,interpolate,3,200,200,white,draw_ellipse,5000.png
0.45,0.48,0.81,0.17,black,0.0,interpolate,1,200,200,white,draw_ellipse,5001.png
0.49,0.54,0.47,0.13,black,100.0,interpolate,3,200,200,white,draw_ellipse,5002.png
0.55,0.47,0.9,0.13,black,10.0,interpolate,1,200,200,white,draw_ellipse,5003.png
0.55,0.5,0.39,0.2,black,15.0,interpolate,2,200,200,white,draw_ellipse,5004.png
0.55,0.51,0.39,0.16,black,80.0,interpolate,1,200,200,white,draw_ellipse,5005.png
0.5,0.55,0.3,0.11,black,130.0,interpolate,2,200,200,white,draw_ellipse,5006.png
0.49,0.49,0.3,0.13,black,125.0,interpolate,1,200,200,white,draw_ellipse,5007.png
0.48,0.46,0.56,0.17,black,70.0,interpolate,2,200,200,white,draw_ellipse,5008.png
0.53,0.52,0.64,0.19,black,155.0,interpolate,1,200,200,white,draw_ellipse,5009.png
0.53,0.54,0.47,0.19,black,65.0,interpolate,2,200,200,white,draw_ellipse,5010.png
0.53,0.55,0.73,0.17,black,160.0,interpolate,3,200,200,white,draw_ellipse,5011.png
0.54,0.54,0.64,0.2,black,30.0,interpolate,2,200,200,white,draw_ellipse,5012.png
0.47,0.5,0.39,0.13,black,80.0,interpolate,2,200,200,white,draw_ellipse,5013.png
0.51,0.45,0.9,0.1,black,40.0,interpolate,2,200,200,white,draw_ellipse,5014.png
0.47,0.49,0.9,0.14,black,25.0,interpolate,3,200,200,white,draw_ellipse,5015.png
