x,y,width,height,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.49,0.45,0.5,0.3,black,180.0,,0,64,64,white,draw_rectangle,1997.png
0.45,0.52,0.5,0.4,black,180.0,,0,64,64,white,draw_rectangle,1998.png
0.45,0.49,0.7,0.2,black,90.0,,0,64,64,white,draw_rectangle,1999.png
0.55,0.55,0.6,0.4,black,0.0,,0,64,64,white,draw_rectangle,2000.png
0.48,0.47,0.2,0.3,black,120.0,,0,64,64,white,draw_rectangle,2001.png
0.49,0.53,0.1,0.4,black,30.0,,0,64,64,white,draw_rectangle,2002.png
0.55,0.53,0.4,0.3,black,240.0,,0,64,64,white,draw_rectangle,2003.png
0.51,0.51,0.7,0.4,black,30.0,,0,64,64,white,draw_rectangle,2004.png
0.48,0.48,0.5,0.6,black,90.0,,0,64,64,white,draw_rectangle,2005.png
0.46,0.47,0.5,0.4,black,90.0,,0,64,64,white,draw_rectangle,2006.png
0.52,0.49,0.4,0.5,black,240.0,,0,64,64,white,draw_rectangle,2007.png
0.52,0.5,0.4,0.7,black,30.0,,0,64,64,white,draw_rectangle,2008.png
0.52,0.49,0.2,0.2,black,60.0,,0,64,64,white,draw_rectangle,2009.png
0.47,0.51,0.1,0.1,black,300.0,,0,64,64,white,draw_rectangle,2010.png
0.45,0.53,0.6,0.7,black,150.0,,0,64,64,white,draw_rectangle,2011.png
0.53,0.51,0.5,0.1,black,330.0,,0,64,64,white,draw_rectangle,2012.png
0.47,0.52,0.4,0.7,black,210.0,,0,64,64,white,draw_rectangle,2013.png
0.48,0.48,0.7,0.3,black,210.0,,0,64,64,white,draw_rectangle,2014.png
0.45,0.53,0.5,0.5,black,150.0,,0,64,64,white,draw_rectangle,2015.png
0.51,0.48,0.6,0.5,black,60.0,,0,64,64,white,draw_rectangle,2016.png
0.53,0.46,0.2,0.7,black,210.0,,0,64,64,white,draw_rectangle,2017.png
0.52,0.46,0.1,0.5,black,270.0,,0,64,64,white,draw_rectangle,2018.png
0.49,0.55,0.5,0.2,black,180.0,,0,64,64,white,draw_rectangle,2019.png
0.51,0.46,0.4,0.7,black,210.0,,0,64,64,white,draw_rectangle,2020.png
0.45,0.46,0.4,0.7,black,0.0,,0,64,64,white,draw_rectangle,2021.png
0.5,0.52,0.5,0.6,black,270.0,,0,64,64,white,draw_rectangle,2022.png
0.52,0.55,0.3,0.7,black,330.0,,0,64,64,white,draw_rectangle,2023.png
0.53,0.46,0.5,0.2,black,300.0,,0,64,64,white,draw_rectangle,2024.png
0.53,0.51,0.1,0.2,black,90.0,,0,64,64,white,draw_rectangle,2025.png
0.53,0.54,0.1,0.5,black,120.0,,0,64,64,white,draw_rectangle,2026.png
0.53,0.45,0.6,0.6,black,330.0,,0,64,64,white,draw_rectangle,2027.png
0.51,0.47,0.5,0.1,black,150.0,,0,64,64,white,draw_rectangle,2028.png
0.45,0.47,0.5,0.4,black,90.0,,0,64,64,white,draw_rectangle,2029.png
0.46,0.46,0.3,0.3,black,300.0,,0,64,64,white,draw_rectangle,2030.png
0.52,0.51,0.7,0.6,black,210.0,,0,64,64,white,draw_rectangle,2031.png
0.48,0.47,0.2,0.7,black,240.0,,0,64,64,white,draw_rectangle,2032.png
0.46,0.48,0.5,0.2,black,330.0,,0,64,64,white,draw_rectangle,2033.png
0.5,0.49,0.4,0.7,black,210.0,,0,64,64,white,draw_rectangle,2034.png
0.46,0.5,0.5,0.5,black,90.0,,0,64,64,white,draw_rectangle,2035.png
0.5,0.51,0.4,0.5,black,60.0,,0,64,64,white,draw_rectangle,2036.png
0.53,0.51,0.3,0.3,black,180.0,,0,64,64,white,draw_rectangle,2037.png
0.47,0.45,0.1,0.2,black,210.0,,0,64,64,white,draw_rectangle,2038.png
0.51,0.45,0.7,0.5,black,0.0,,0,64,64,white,draw_rectangle,2039.png
0.53,0.46,0.3,0.1,black,180.0,,0,64,64,white,draw_rectangle,2040.png
0.47,0.48,0.7,0.6,black,0.0,,0,64,64,white,draw_rectangle,2041.png
0.5,0.49,0.2,0.2,black,0.0,,0,64,64,white,draw_rectangle,2042.png
0.48,0.52,0.1,0.5,black,270.0,,0,64,64,white,draw_rectangle,2043.png
0.53,0.47,0.7,0.2,black,270.0,,0,64,64,white,draw_rectangle,2044.png
0.55,0.52,0.4,0.7,black,90.0,,0,64,64,white,draw_rectangle,2045.png
0.46,0.47,0.2,0.7,black,90.0,,0,64,64,white,draw_rectangle,2046.png
0.53,0.47,0.2,0.5,black,0.0,,0,64,64,white,draw_rectangle,2047.png
0.47,0.5,0.4,0.7,black,270.0,,0,64,64,white,draw_rectangle,2048.png
0.51,0.5,0.6,0.1,black,60.0,,0,64,64,white,draw_rectangle,2049.png
0.52,0.5,0.4,0.1,black,300.0,,0,64,64,white,draw_rectangle,2050.png
0.47,0.52,0.4,0.4,black,210.0,,0,64,64,white,draw_rectangle,2051.png
0.49,0.49,0.3,0.2,black,0.0,,0,64,64,white,draw_rectangle,2052.png
0.54,0.49,0.3,0.7,black,120.0,,0,64,64,white,draw_rectangle,2053.png
0.55,0.55,0.5,0.6,black,180.0,,0,64,64,white,draw_rectangle,2054.png
0.48,0.54,0.2,0.1,black,330.0,,0,64,64,white,draw_rectangle,2055.png
0.45,0.45,0.1,0.2,black,210.0,,0,64,64,white,draw_rectangle,2056.png
0.49,0.47,0.6,0.1,black,120.0,,0,64,64,white,draw_rectangle,2057.png
0.47,0.46,0.3,0.4,black,0.0,,0,64,64,white,draw_rectangle,2058.png
0.5,0.47,0.5,0.2,black,150.0,,0,64,64,white,draw_rectangle,2059.png
0.53,0.53,0.7,0.4,black,30.0,,0,64,64,white,draw_rectangle,2060.png
0.47,0.46,0.2,0.5,black,120.0,,0,64,64,white,draw_rectangle,2061.png
0.5,0.47,0.4,0.3,black,150.0,,0,64,64,white,draw_rectangle,2062.png
0.54,0.46,0.4,0.5,black,90.0,,0,64,64,white,draw_rectangle,2063.png
0.46,0.48,0.7,0.2,black,30.0,,0,64,64,white,draw_rectangle,2064.png
0.48,0.49,0.2,0.4,black,210.0,,0,64,64,white,draw_rectangle,2065.png
0.49,0.5,0.1,0.7,black,210.0,,0,64,64,white,draw_rectangle,2066.png
0.54,0.47,0.4,0.2,black,150.0,,0,64,64,white,draw_rectangle,2067.png
0.48,0.53,0.1,0.1,black,30.0,,0,64,64,white,draw_rectangle,2068.png
0.54,0.51,0.6,0.2,black,0.0,,0,64,64,white,draw_rectangle,2069.png
0.54,0.49,0.5,0.1,black,210.0,,0,64,64,white,draw_rectangle,2070.png
0.52,0.54,0.4,0.7,black,210.0,,0,64,64,white,draw_rectangle,2071.png
0.5,0.53,0.7,0.3,black,0.0,,0,64,64,white,draw_rectangle,2072.png
0.49,0.45,0.4,0.5,black,150.0,,0,64,64,white,draw_rectangle,2073.png
0.51,0.46,0.1,0.5,black,30.0,,0,64,64,white,draw_rectangle,2074.png
0.49,0.51,0.3,0.3,black,240.0,,0,64,64,white,draw_rectangle,2075.png
0.45,0.54,0.7,0.5,black,240.0,,0,64,64,white,draw_rectangle,2076.png
0.48,0.54,0.5,0.4,black,0.0,,0,64,64,white,draw_rectangle,2077.png
0.47,0.5,0.1,0.5,black,150.0,,0,64,64,white,draw_rectangle,2078.png
0.55,0.52,0.5,0.1,black,30.0,,0,64,64,white,draw_rectangle,2079.png
0.54,0.46,0.5,0.3,black,180.0,,0,64,64,white,draw_rectangle,2080.png
0.49,0.55,0.2,0.7,black,180.0,,0,64,64,white,draw_rectangle,2081.png
0.48,0.49,0.6,0.6,black,240.0,,0,64,64,white,draw_rectangle,2082.png
0.52,0.46,0.1,0.5,black,240.0,,0,64,64,white,draw_rectangle,2083.png
0.54,0.54,0.3,0.2,black,60.0,,0,64,64,white,draw_rectangle,2084.png
0.47,0.47,0.6,0.5,black,90.0,,0,64,64,white,draw_rectangle,2085.png
0.52,0.52,0.2,0.1,black,240.0,,0,64,64,white,draw_rectangle,2086.png
0.46,0.5,0.6,0.1,black,60.0,,0,64,64,white,draw_rectangle,2087.png
0.55,0.49,0.5,0.5,black,300.0,,0,64,64,white,draw_rectangle,2088.png
0.51,0.49,0.4,0.5,black,300.0,,0,64,64,white,draw_rectangle,2089.png
0.49,0.53,0.3,0.1,black,330.0,,0,64,64,white,draw_rectangle,2090.png
0.52,0.46,0.7,0.3,black,180.0,,0,64,64,white,draw_rectangle,2091.png
0.52,0.51,0.3,0.4,black,0.0,,0,64,64,white,draw_rectangle,2092.png
0.51,0.47,0.2,0.4,black,300.0,,0,64,64,white,draw_rectangle,2093.png
0.45,0.49,0.7,0.1,black,0.0,,0,64,64,white,draw_rectangle,2094.png
0.5,0.46,0.6,0.2,black,150.0,,0,64,64,white,draw_rectangle,2095.png
0.53,0.52,0.4,0.1,black,60.0,,0,64,64,white,draw_rectangle,2096.png
0.53,0.54,0.7,0.7,black,90.0,,0,64,64,white,draw_rectangle,2097.png
0.5,0.55,0.7,0.1,black,120.0,,0,64,64,white,draw_rectangle,2098.png
0.51,0.49,0.7,0.1,black,330.0,,0,64,64,white,draw_rectangle,2099.png
0.51,0.54,0.3,0.4,black,90.0,,0,64,64,white,draw_rectangle,2100.png
0.5,0.51,0.4,0.1,black,60.0,,0,64,64,white,draw_rectangle,2101.png
0.45,0.48,0.5,0.6,black,60.0,,0,64,64,white,draw_rectangle,2102.png
0.51,0.52,0.5,0.7,black,60.0,,0,64,64,white,draw_rectangle,2103.png
0.55,0.5,0.5,0.3,black,330.0,,0,64,64,white,draw_rectangle,2104.png
0.54,0.54,0.5,0.6,black,120.0,,0,64,64,white,draw_rectangle,2105.png
0.53,0.45,0.3,0.5,black,0.0,,0,64,64,white,draw_rectangle,2106.png
0.55,0.46,0.1,0.3,black,90.0,,0,64,64,white,draw_rectangle,2107.png
0.45,0.5,0.3,0.7,black,300.0,,0,64,64,white,draw_rectangle,2108.png
0.46,0.46,0.2,0.3,black,90.0,,0,64,64,white,draw_rectangle,2109.png
0.46,0.51,0.6,0.4,black,210.0,,0,64,64,white,draw_rectangle,2110.png
0.55,0.45,0.3,0.1,black,240.0,,0,64,64,white,draw_rectangle,2111.png
0.51,0.49,0.6,0.3,black,270.0,,0,64,64,white,draw_rectangle,2112.png
0.5,0.53,0.7,0.3,black,150.0,,0,64,64,white,draw_rectangle,2113.png
0.46,0.46,0.7,0.5,black,90.0,,0,64,64,white,draw_rectangle,2114.png
0.51,0.55,0.6,0.4,black,60.0,,0,64,64,white,draw_rectangle,2115.png
0.49,0.53,0.7,0.7,black,300.0,,0,64,64,white,draw_rectangle,2116.png
0.47,0.45,0.7,0.5,black,240.0,,0,64,64,white,draw_rectangle,2117.png
0.51,0.49,0.6,0.4,black,30.0,,0,64,64,white,draw_rectangle,2118.png
0.5,0.55,0.1,0.7,black,0.0,,0,64,64,white,draw_rectangle,2119.png
0.52,0.53,0.1,0.1,black,300.0,,0,64,64,white,draw_rectangle,2120.png
0.45,0.46,0.4,0.1,black,300.0,,0,64,64,white,draw_rectangle,2121.png
0.48,0.51,0.7,0.6,black,60.0,,0,64,64,white,draw_rectangle,2122.png
0.51,0.46,0.6,0.2,black,270.0,,0,64,64,white,draw_rectangle,2123.png
0.54,0.53,0.6,0.6,black,240.0,,0,64,64,white,draw_rectangle,2124.png
0.54,0.45,0.2,0.4,black,240.0,,0,64,64,white,draw_rectangle,2125.png
0.54,0.48,0.5,0.7,black,240.0,,0,64,64,white,draw_rectangle,2126.png
0.55,0.46,0.6,0.4,black,240.0,,0,64,64,white,draw_rectangle,2127.png
0.52,0.53,0.4,0.5,black,270.0,,0,64,64,white,draw_rectangle,2128.png
0.55,0.5,0.1,0.4,black,180.0,,0,64,64,white,draw_rectangle,2129.png
0.5,0.46,0.4,0.3,black,150.0,,0,64,64,white,draw_rectangle,2130.png
0.51,0.5,0.6,0.1,black,120.0,,0,64,64,white,draw_rectangle,2131.png
0.46,0.49,0.1,0.7,black,150.0,,0,64,64,white,draw_rectangle,2132.png
0.47,0.5,0.1,0.6,black,240.0,,0,64,64,white,draw_rectangle,2133.png
0.55,0.52,0.3,0.1,black,120.0,,0,64,64,white,draw_rectangle,2134.png
0.5,0.55,0.2,0.2,black,330.0,,0,64,64,white,draw_rectangle,2135.png
0.47,0.51,0.2,0.3,black,60.0,,0,64,64,white,draw_rectangle,2136.png
0.47,0.49,0.5,0.4,black,30.0,,0,64,64,white,draw_rectangle,2137.png
0.46,0.5,0.1,0.6,black,330.0,,0,64,64,white,draw_rectangle,2138.png
0.55,0.47,0.3,0.5,black,30.0,,0,64,64,white,draw_rectangle,2139.png
0.53,0.45,0.6,0.5,black,240.0,,0,64,64,white,draw_rectangle,2140.png
0.53,0.55,0.1,0.2,black,180.0,,0,64,64,white,draw_rectangle,2141.png
0.5,0.48,0.5,0.4,black,60.0,,0,64,64,white,draw_rectangle,2142.png
0.46,0.53,0.3,0.6,black,120.0,,0,64,64,white,draw_rectangle,2143.png
0.55,0.47,0.2,0.3,black,330.0,,0,64,64,white,draw_rectangle,2144.png
0.47,0.53,0.2,0.2,black,90.0,,0,64,64,white,draw_rectangle,2145.png
0.52,0.53,0.4,0.4,black,270.0,,0,64,64,white,draw_rectangle,2146.png
0.45,0.5,0.1,0.5,black,0.0,,0,64,64,white,draw_rectangle,2147.png
0.49,0.45,0.4,0.1,black,150.0,,0,64,64,white,draw_rectangle,2148.png
0.5,0.55,0.6,0.3,black,30.0,,0,64,64,white,draw_rectangle,2149.png
0.48,0.55,0.6,0.6,black,180.0,,0,64,64,white,draw_rectangle,2150.png
0.5,0.52,0.4,0.4,black,300.0,,0,64,64,white,draw_rectangle,2151.png
0.5,0.51,0.6,0.6,black,30.0,,0,64,64,white,draw_rectangle,2152.png
0.5,0.5,0.1,0.7,black,180.0,,0,64,64,white,draw_rectangle,2153.png
0.47,0.53,0.7,0.1,black,120.0,,0,64,64,white,draw_rectangle,2154.png
0.5,0.55,0.5,0.2,black,30.0,,0,64,64,white,draw_rectangle,2155.png
0.47,0.54,0.7,0.5,black,240.0,,0,64,64,white,draw_rectangle,2156.png
0.51,0.55,0.1,0.5,black,210.0,,0,64,64,white,draw_rectangle,2157.png
0.45,0.51,0.3,0.1,black,270.0,,0,64,64,white,draw_rectangle,2158.png
0.54,0.46,0.2,0.4,black,150.0,,0,64,64,white,draw_rectangle,2159.png
0.45,0.45,0.7,0.3,black,330.0,,0,64,64,white,draw_rectangle,2160.png
0.5,0.55,0.2,0.6,black,0.0,,0,64,64,white,draw_rectangle,2161.png
0.51,0.54,0.3,0.1,black,240.0,,0,64,64,white,draw_rectangle,2162.png
0.5,0.45,0.5,0.7,black,90.0,,0,64,64,white,draw_rectangle,2163.png
0.45,0.5,0.7,0.2,black,0.0,,0,64,64,white,draw_rectangle,2164.png
0.45,0.54,0.5,0.7,black,300.0,,0,64,64,white,draw_rectangle,2165.png
0.55,0.52,0.6,0.6,black,120.0,,0,64,64,white,draw_rectangle,2166.png
0.55,0.47,0.3,0.7,black,0.0,,0,64,64,white,draw_rectangle,2167.png
0.52,0.49,0.1,0.6,black,0.0,,0,64,64,white,draw_rectangle,2168.png
0.49,0.49,0.5,0.5,black,120.0,,0,64,64,white,draw_rectangle,2169.png
0.55,0.47,0.7,0.4,black,300.0,,0,64,64,white,draw_rectangle,2170.png
0.49,0.52,0.4,0.7,black,240.0,,0,64,64,white,draw_rectangle,2171.png
0.47,0.48,0.5,0.5,black,0.0,,0,64,64,white,draw_rectangle,2172.png
0.47,0.53,0.4,0.6,black,330.0,,0,64,64,white,draw_rectangle,2173.png
0.48,0.46,0.5,0.7,black,30.0,,0,64,64,white,draw_rectangle,2174.png
0.47,0.48,0.6,0.2,black,30.0,,0,64,64,white,draw_rectangle,2175.png
0.47,0.47,0.7,0.3,black,300.0,,0,64,64,white,draw_rectangle,2176.png
0.46,0.52,0.7,0.3,black,210.0,,0,64,64,white,draw_rectangle,2177.png
0.54,0.5,0.7,0.2,black,330.0,,0,64,64,white,draw_rectangle,2178.png
0.49,0.48,0.6,0.6,black,330.0,,0,64,64,white,draw_rectangle,2179.png
0.54,0.47,0.1,0.6,black,0.0,,0,64,64,white,draw_rectangle,2180.png
0.46,0.55,0.2,0.5,black,30.0,,0,64,64,white,draw_rectangle,2181.png
0.52,0.48,0.1,0.6,black,330.0,,0,64,64,white,draw_rectangle,2182.png
0.53,0.49,0.1,0.2,black,0.0,,0,64,64,white,draw_rectangle,2183.png
0.51,0.45,0.6,0.2,black,240.0,,0,64,64,white,draw_rectangle,2184.png
0.5,0.47,0.7,0.3,black,330.0,,0,64,64,white,draw_rectangle,2185.png
0.5,0.5,0.1,0.2,black,120.0,,0,64,64,white,draw_rectangle,2186.png
0.55,0.45,0.3,0.5,black,180.0,,0,64,64,white,draw_rectangle,2187.png
0.52,0.54,0.5,0.5,black,210.0,,0,64,64,white,draw_rectangle,2188.png
0.54,0.46,0.4,0.1,black,300.0,,0,64,64,white,draw_rectangle,2189.png
0.52,0.49,0.5,0.3,black,270.0,,0,64,64,white,draw_rectangle,2190.png
0.52,0.51,0.7,0.7,black,0.0,,0,64,64,white,draw_rectangle,2191.png
0.47,0.48,0.6,0.1,black,120.0,,0,64,64,white,draw_rectangle,2192.png
0.51,0.51,0.1,0.1,black,0.0,,0,64,64,white,draw_rectangle,2193.png
0.54,0.49,0.2,0.2,black,0.0,,0,64,64,white,draw_rectangle,2194.png
0.53,0.54,0.6,0.5,black,300.0,,0,64,64,white,draw_rectangle,2195.png
0.51,0.54,0.2,0.4,black,120.0,,0,64,64,white,draw_rectangle,2196.png
0.45,0.51,0.4,0.5,black,300.0,,0,64,64,white,draw_rectangle,2197.png
0.55,0.55,0.3,0.1,black,30.0,,0,64,64,white,draw_rectangle,2198.png
0.54,0.54,0.7,0.6,black,240.0,,0,64,64,white,draw_rectangle,2199.png
0.54,0.53,0.6,0.2,black,30.0,,0,64,64,white,draw_rectangle,2200.png
0.51,0.49,0.5,0.5,black,270.0,,0,64,64,white,draw_rectangle,2201.png
0.51,0.49,0.1,0.4,black,30.0,,0,64,64,white,draw_rectangle,2202.png
0.5,0.55,0.4,0.7,black,180.0,,0,64,64,white,draw_rectangle,2203.png
0.49,0.49,0.3,0.1,black,150.0,,0,64,64,white,draw_rectangle,2204.png
0.49,0.5,0.5,0.4,black,300.0,,0,64,64,white,draw_rectangle,2205.png
0.51,0.49,0.2,0.4,black,0.0,,0,64,64,white,draw_rectangle,2206.png
0.47,0.5,0.3,0.7,black,210.0,,0,64,64,white,draw_rectangle,2207.png
0.49,0.55,0.3,0.3,black,240.0,,0,64,64,white,draw_rectangle,2208.png
0.48,0.48,0.7,0.1,black,150.0,,0,64,64,white,draw_rectangle,2209.png
0.55,0.53,0.7,0.2,black,120.0,,0,64,64,white,draw_rectangle,2210.png
0.54,0.55,0.4,0.1,black,210.0,,0,64,64,white,draw_rectangle,2211.png
0.52,0.47,0.2,0.1,black,90.0,,0,64,64,white,draw_rectangle,2212.png
0.47,0.54,0.1,0.4,black,30.0,,0,64,64,white,draw_rectangle,2213.png
0.51,0.46,0.5,0.2,black,240.0,,0,64,64,white,draw_rectangle,2214.png
0.55,0.48,0.3,0.3,black,150.0,,0,64,64,white,draw_rectangle,2215.png
0.49,0.54,0.4,0.3,black,270.0,,0,64,64,white,draw_rectangle,2216.png
0.49,0.45,0.6,0.4,black,120.0,,0,64,64,white,draw_rectangle,2217.png
0.51,0.49,0.1,0.7,black,90.0,,0,64,64,white,draw_rectangle,2218.png
0.54,0.47,0.7,0.5,black,90.0,,0,64,64,white,draw_rectangle,2219.png
0.52,0.53,0.2,0.3,black,270.0,,0,64,64,white,draw_rectangle,2220.png
0.46,0.45,0.3,0.2,black,150.0,,0,64,64,white,draw_rectangle,2221.png
0.45,0.49,0.6,0.3,black,330.0,,0,64,64,white,draw_rectangle,2222.png
0.55,0.48,0.1,0.4,black,240.0,,0,64,64,white,draw_rectangle,2223.png
0.54,0.55,0.4,0.2,black,30.0,,0,64,64,white,draw_rectangle,2224.png
0.49,0.46,0.3,0.3,black,150.0,,0,64,64,white,draw_rectangle,2225.png
0.5,0.55,0.4,0.6,black,30.0,,0,64,64,white,draw_rectangle,2226.png
0.47,0.54,0.4,0.6,black,270.0,,0,64,64,white,draw_rectangle,2227.png
0.51,0.53,0.3,0.4,black,330.0,,0,64,64,white,draw_rectangle,2228.png
0.5,0.5,0.4,0.5,black,90.0,,0,64,64,white,draw_rectangle,2229.png
0.51,0.54,0.1,0.1,black,60.0,,0,64,64,white,draw_rectangle,2230.png
0.53,0.5,0.6,0.5,black,180.0,,0,64,64,white,draw_rectangle,2231.png
0.54,0.46,0.4,0.5,black,0.0,,0,64,64,white,draw_rectangle,2232.png
0.54,0.47,0.2,0.6,black,150.0,,0,64,64,white,draw_rectangle,2233.png
0.47,0.55,0.6,0.4,black,270.0,,0,64,64,white,draw_rectangle,2234.png
0.49,0.48,0.1,0.1,black,330.0,,0,64,64,white,draw_rectangle,2235.png
0.47,0.47,0.7,0.5,black,60.0,,0,64,64,white,draw_rectangle,2236.png
0.5,0.5,0.3,0.4,black,240.0,,0,64,64,white,draw_rectangle,2237.png
0.51,0.55,0.5,0.1,black,120.0,,0,64,64,white,draw_rectangle,2238.png
0.48,0.5,0.4,0.4,black,270.0,,0,64,64,white,draw_rectangle,2239.png
0.49,0.52,0.3,0.6,black,90.0,,0,64,64,white,draw_rectangle,2240.png
0.52,0.55,0.6,0.4,black,60.0,,0,64,64,white,draw_rectangle,2241.png
0.47,0.55,0.7,0.5,black,330.0,,0,64,64,white,draw_rectangle,2242.png
0.49,0.51,0.6,0.1,black,330.0,,0,64,64,white,draw_rectangle,2243.png
0.53,0.54,0.3,0.2,black,60.0,,0,64,64,white,draw_rectangle,2244.png
0.54,0.54,0.2,0.1,black,0.0,,0,64,64,white,draw_rectangle,2245.png
0.45,0.53,0.2,0.5,black,240.0,,0,64,64,white,draw_rectangle,2246.png
0.47,0.49,0.6,0.7,black,300.0,,0,64,64,white,draw_rectangle,2247.png
0.53,0.54,0.7,0.7,black,210.0,,0,64,64,white,draw_rectangle,2248.png
0.55,0.47,0.2,0.3,black,120.0,,0,64,64,white,draw_rectangle,2249.png
0.5,0.55,0.4,0.7,black,0.0,,0,64,64,white,draw_rectangle,2250.png
0.48,0.47,0.7,0.6,black,60.0,,0,64,64,white,draw_rectangle,2251.png
0.54,0.47,0.5,0.7,black,90.0,,0,64,64,white,draw_rectangle,2252.png
0.47,0.49,0.3,0.2,black,60.0,,0,64,64,white,draw_rectangle,2253.png
0.46,0.45,0.4,0.1,black,60.0,,0,64,64,white,draw_rectangle,2254.png
0.46,0.45,0.7,0.2,black,60.0,,0,64,64,white,draw_rectangle,2255.png
0.45,0.53,0.1,0.1,black,330.0,,0,64,64,white,draw_rectangle,2256.png
0.48,0.48,0.2,0.6,black,300.0,,0,64,64,white,draw_rectangle,2257.png
0.52,0.5,0.5,0.7,black,30.0,,0,64,64,white,draw_rectangle,2258.png
0.47,0.52,0.2,0.2,black,300.0,,0,64,64,white,draw_rectangle,2259.png
0.47,0.49,0.3,0.5,black,90.0,,0,64,64,white,draw_rectangle,2260.png
0.52,0.53,0.3,0.4,black,30.0,,0,64,64,white,draw_rectangle,2261.png
0.49,0.48,0.4,0.3,black,150.0,,0,64,64,white,draw_rectangle,2262.png
0.48,0.48,0.4,0.2,black,330.0,,0,64,64,white,draw_rectangle,2263.png
0.48,0.54,0.2,0.3,black,330.0,,0,64,64,white,draw_rectangle,2264.png
0.51,0.5,0.5,0.7,black,0.0,,0,64,64,white,draw_rectangle,2265.png
0.51,0.54,0.1,0.7,black,30.0,,0,64,64,white,draw_rectangle,2266.png
0.49,0.45,0.3,0.3,black,150.0,,0,64,64,white,draw_rectangle,2267.png
0.55,0.51,0.7,0.5,black,30.0,,0,64,64,white,draw_rectangle,2268.png
0.52,0.51,0.2,0.5,black,330.0,,0,64,64,white,draw_rectangle,2269.png
0.46,0.5,0.2,0.4,black,0.0,,0,64,64,white,draw_rectangle,2270.png
0.48,0.53,0.4,0.1,black,150.0,,0,64,64,white,draw_rectangle,2271.png
0.55,0.55,0.6,0.6,black,30.0,,0,64,64,white,draw_rectangle,2272.png
0.49,0.48,0.7,0.3,black,0.0,,0,64,64,white,draw_rectangle,2273.png
0.46,0.45,0.6,0.2,black,180.0,,0,64,64,white,draw_rectangle,2274.png
0.54,0.5,0.2,0.2,black,90.0,,0,64,64,white,draw_rectangle,2275.png
0.47,0.53,0.7,0.2,black,240.0,,0,64,64,white,draw_rectangle,2276.png
0.48,0.5,0.1,0.2,black,330.0,,0,64,64,white,draw_rectangle,2277.png
0.49,0.51,0.4,0.2,black,330.0,,0,64,64,white,draw_rectangle,2278.png
0.47,0.48,0.7,0.4,black,270.0,,0,64,64,white,draw_rectangle,2279.png
0.49,0.46,0.7,0.2,black,30.0,,0,64,64,white,draw_rectangle,2280.png
0.52,0.48,0.6,0.1,black,60.0,,0,64,64,white,draw_rectangle,2281.png
0.55,0.52,0.5,0.3,black,150.0,,0,64,64,white,draw_rectangle,2282.png
0.45,0.52,0.5,0.1,black,150.0,,0,64,64,white,draw_rectangle,2283.png
0.45,0.51,0.2,0.7,black,180.0,,0,64,64,white,draw_rectangle,2284.png
0.5,0.51,0.5,0.5,black,90.0,,0,64,64,white,draw_rectangle,2285.png
0.52,0.49,0.7,0.3,black,60.0,,0,64,64,white,draw_rectangle,2286.png
0.53,0.48,0.6,0.1,black,300.0,,0,64,64,white,draw_rectangle,2287.png
0.53,0.51,0.3,0.6,black,60.0,,0,64,64,white,draw_rectangle,2288.png
0.54,0.47,0.6,0.3,black,180.0,,0,64,64,white,draw_rectangle,2289.png
0.52,0.55,0.1,0.6,black,30.0,,0,64,64,white,draw_rectangle,2290.png
0.48,0.46,0.5,0.7,black,150.0,,0,64,64,white,draw_rectangle,2291.png
0.5,0.49,0.1,0.7,black,60.0,,0,64,64,white,draw_rectangle,2292.png
0.52,0.52,0.1,0.3,black,30.0,,0,64,64,white,draw_rectangle,2293.png
0.47,0.51,0.5,0.5,black,300.0,,0,64,64,white,draw_rectangle,2294.png
0.5,0.49,0.1,0.3,black,210.0,,0,64,64,white,draw_rectangle,2295.png
0.5,0.51,0.1,0.4,black,240.0,,0,64,64,white,draw_rectangle,2296.png
0.54,0.45,0.3,0.5,black,90.0,,0,64,64,white,draw_rectangle,2297.png
0.55,0.47,0.3,0.1,black,330.0,,0,64,64,white,draw_rectangle,2298.png
0.52,0.47,0.6,0.5,black,180.0,,0,64,64,white,draw_rectangle,2299.png
0.54,0.46,0.5,0.6,black,0.0,,0,64,64,white,draw_rectangle,2300.png
0.5,0.46,0.7,0.7,black,60.0,,0,64,64,white,draw_rectangle,2301.png
0.53,0.54,0.6,0.5,black,150.0,,0,64,64,white,draw_rectangle,2302.png
0.54,0.49,0.6,0.7,black,30.0,,0,64,64,white,draw_rectangle,2303.png
0.45,0.45,0.2,0.5,black,0.0,,0,64,64,white,draw_rectangle,2304.png
0.49,0.48,0.6,0.4,black,60.0,,0,64,64,white,draw_rectangle,2305.png
0.53,0.5,0.4,0.3,black,270.0,,0,64,64,white,draw_rectangle,2306.png
0.46,0.52,0.2,0.2,black,300.0,,0,64,64,white,draw_rectangle,2307.png
0.46,0.49,0.3,0.4,black,150.0,,0,64,64,white,draw_rectangle,2308.png
0.45,0.55,0.1,0.1,black,210.0,,0,64,64,white,draw_rectangle,2309.png
0.55,0.5,0.7,0.4,black,90.0,,0,64,64,white,draw_rectangle,2310.png
0.49,0.45,0.3,0.3,black,210.0,,0,64,64,white,draw_rectangle,2311.png
0.46,0.5,0.4,0.1,black,0.0,,0,64,64,white,draw_rectangle,2312.png
0.49,0.51,0.7,0.6,black,270.0,,0,64,64,white,draw_rectangle,2313.png
